method,normalized_path,classification,documented_name,module,source_file,ui_observed,note
POST,/admin/promo/bti/world/cup/cancel,DOCUMENTED_UNVERIFIED,freebet活动管理-取消免费投注,game,后台/game管理/freebet活动管理/freebet活动管理-取消免费投注.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/promo/free/spin/import,DOCUMENTED_UNVERIFIED,批量派发,promo,活动/后台-活动管理/freeSpin/批量派发.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/promo/free/spin/insert,DOCUMENTED_UNVERIFIED,手动派发,promo,活动/后台-活动管理/freeSpin/手动派发.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/promo/free/spin/invalid,DOCUMENTED_UNVERIFIED,作废,promo,活动/后台-活动管理/freeSpin/作废.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/promo/insert,DOCUMENTED_UNVERIFIED,活动充值 - whisper,promo,后台/活动/活动充值 - whisper.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/promo/invite/config/update,DOCUMENTED_UNVERIFIED,保存配置信息,promo,后台/运营管理/邀请好友/保存配置信息.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/promo/invite/friends/transfer,DOCUMENTED_UNVERIFIED,好友转线,promo,后台/运营管理/邀请好友/好友转线.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/promo/task/insert,DOCUMENTED_UNVERIFIED,新增任务-seven,promo,后台/vip任务中心/新增任务-seven.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/promo/update,DOCUMENTED_UNVERIFIED,活动编辑,promo,后台/Vipv2/活动编辑.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/record/bet,ACTIVE,游戏记录-wesley,finance,后台/财务管理/注单管理/游戏记录-wesley.bru,YES,
POST,/admin/reports/game/adjust,DOCUMENTED_UNVERIFIED,游戏报表校准,game,后台/报表/游戏报表校准.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/shop/gs/update,DOCUMENTED_UNVERIFIED,更新场馆状态,other,后台/运营管理/客户端管理/门店客户端/更新场馆状态.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/sms/conf/sort,DOCUMENTED_UNVERIFIED,短信排序更新,auth,后台/短信发送列表/短信排序更新.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/sms/conf/state,DOCUMENTED_UNVERIFIED,短信状态更新,auth,后台/短信发送列表/短信状态更新.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/superior/update,DOCUMENTED_UNVERIFIED,会员转线,other,后台/会员列表/会员转线.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/sys/config/deposit/multiple/update,DOCUMENTED_UNVERIFIED,平台充值倍率更新-aliang,finance,后台/运营管理/客户端管理/平台倍率/平台充值倍率更新-aliang.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/sys/config/gnode/list,DOCUMENTED_UNVERIFIED,集成参数获取,other,后台/集成后台参数/接口管理/集成参数/集成参数获取.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/sys/config/gnode/submit,DOCUMENTED_UNVERIFIED,集成参数提交,other,后台/集成后台参数/接口管理/集成参数/集成参数提交.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/trd/update,DOCUMENTED_UNVERIFIED,修改,other,后台/运营管理/客户端管理/三方登录开关/修改.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/upload/private,DOCUMENTED_UNVERIFIED,上传-临时访问 - double,permission,后台/上传/上传-临时访问 - double.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/upload/public,DOCUMENTED_UNVERIFIED,上传-公开访问 - double,other,后台/上传/上传-公开访问 - double.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/user/insert,DOCUMENTED_UNVERIFIED,新增账户-seven,other,后台/后台账号管理/新增账户-seven.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/user/update,DOCUMENTED_UNVERIFIED,修改账户信息-seven,other,后台/后台账号管理/修改账户信息-seven.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/user/update/password,DOCUMENTED_UNVERIFIED,后台员工修改密码,auth,后台/后台账号管理/后台员工修改密码.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/venue/list,DOCUMENTED_UNVERIFIED,厂商列表-light/owen,game,后台/game管理/厂商管理/厂商列表-light-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/vip/config/edit,DOCUMENTED_UNVERIFIED,配置编辑,other,后台/Vipv2/配置编辑.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/vip/level/update,DOCUMENTED_UNVERIFIED,VIP配置编辑-todo,other,后台/VIP/VIP配置编辑-todo.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/webauthn/bind/execute,DOCUMENTED_UNVERIFIED,webauthn绑定-owen,auth,后台/后台账号管理/webauthn/webauthn绑定-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/webauthn/bind/option,DOCUMENTED_UNVERIFIED,webauthn绑定配置-owen,auth,后台/后台账号管理/webauthn/webauthn绑定配置-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/webauthn/temporary/execute,DOCUMENTED_UNVERIFIED,webauthn临时验证-owen,auth,后台/后台账号管理/webauthn/webauthn临时验证-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/webauthn/temporary/option,DOCUMENTED_UNVERIFIED,webauthn临时验证配置-owen,auth,后台/后台账号管理/webauthn/webauthn临时验证配置-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/webauthn/unbind,DOCUMENTED_UNVERIFIED,webauthn解绑-owen,auth,后台/后台账号管理/webauthn/webauthn解绑-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/webauthn/verify/execute,DOCUMENTED_UNVERIFIED,webauthn验证-owen,auth,后台/后台账号管理/webauthn/webauthn验证-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/webauthn/verify/option,DOCUMENTED_UNVERIFIED,webauthn验证配置-owen,auth,后台/后台账号管理/webauthn/webauthn验证配置-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/whiteList/insert,DOCUMENTED_UNVERIFIED,新增白名单 --yasser,other,后台/系统管理/白名单管理/新增白名单 --yasser.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/admin/whiteList/update,DOCUMENTED_UNVERIFIED,更新白名单 --yasser,other,后台/系统管理/白名单管理/更新白名单 --yasser.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/agency/member/update/password,DOCUMENTED_UNVERIFIED,重置会员密码,auth,代理后台/会员列表/重置会员密码.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/backend/agency/banner/insert,DOCUMENTED_UNVERIFIED,新增轮播图,other,代理管理后台/推广素材/新增轮播图.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/backend/agency/banner/list,DOCUMENTED_UNVERIFIED,轮播图列表,other,代理管理后台/推广素材/轮播图列表.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/backend/agency/banner/update/state,DOCUMENTED_UNVERIFIED,轮播图更新状态,other,代理管理后台/推广素材/轮播图更新状态.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/backend/agency/google/secret/update,DOCUMENTED_UNVERIFIED,绑定谷歌令牌-seven,other,代理管理后台/后台账号管理/绑定谷歌令牌-seven.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/backend/agency/login,DOCUMENTED_UNVERIFIED,后端账号登陆,auth,代理管理后台/后台账号管理/后端账号登陆.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/backend/agency/login/auth,DOCUMENTED_UNVERIFIED,后端账号登陆（前置验证）-seven,auth,代理管理后台/后台账号管理/后端账号登陆（前置验证）-seven.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/backend/agency/member/retrieve/password,DOCUMENTED_UNVERIFIED,后台会员密码otp重置,auth,代理管理后台/后台账号管理/后台会员密码otp重置.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/backend/agency/sys/config/set,DOCUMENTED_UNVERIFIED,系统配置设置,other,代理管理后台/代理管理/代理设置/活跃会员/系统配置设置.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/backend/agency/user/insert,DOCUMENTED_UNVERIFIED,新增账户,other,代理管理后台/后台账号管理/新增账户.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/backend/agency/user/update,DOCUMENTED_UNVERIFIED,修改账户信息,other,代理管理后台/后台账号管理/修改账户信息.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/backend/agency/user/update/password,DOCUMENTED_UNVERIFIED,后台员工修改密码,auth,代理管理后台/后台账号管理/后台员工修改密码.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/channel/promotion/deposit/insert,DOCUMENTED_UNVERIFIED,新增模版,finance,后台/渠道推广-充值模版/新增模版.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/banner/insert,DOCUMENTED_UNVERIFIED,新增轮播图,other,合规/轮播图/新增轮播图.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/banner/list,DOCUMENTED_UNVERIFIED,轮播图列表,other,合规/轮播图/轮播图列表.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/banner/update,DOCUMENTED_UNVERIFIED,轮播图修改,other,合规/轮播图/轮播图修改.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/banner/update/state,DOCUMENTED_UNVERIFIED,轮播图更新状态,other,合规/轮播图/轮播图更新状态.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/finance/deposit/export,DOCUMENTED_UNVERIFIED,充值记录导出-wesley,finance,合规/财务管理/财务记录/充值记录导出-wesley.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/finance/transaction/export,DOCUMENTED_UNVERIFIED,交易记录导出-wesley,finance,合规/交易管理/交易记录导出-wesley.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/finance/withdraw/export,DOCUMENTED_UNVERIFIED,提现记录导出-wesley,finance,合规/财务管理/财务记录/提现记录导出-wesley.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/game/update/state,DOCUMENTED_UNVERIFIED,游戏更新状态,game,合规/游戏管理/游戏更新状态.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/group/insert,DOCUMENTED_UNVERIFIED,新增角色 --yasser,permission,合规/系统管理/角色管理/新增角色 --yasser.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/group/update,DOCUMENTED_UNVERIFIED,更新角色--yasser,permission,合规/系统管理/角色管理/更新角色--yasser.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/jackpot/export,DOCUMENTED_UNVERIFIED,jackpot记录导出-owen,game,合规/游戏记录/jackpot记录导出-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/jackpot/list,DOCUMENTED_UNVERIFIED,jackpot记录-owen,game,合规/游戏记录/jackpot记录-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/kyc/approve,DOCUMENTED_UNVERIFIED,kyc 审核通过 - owen,kyc,合规/kyc/kyc 审核通过 - owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/kyc/list,DOCUMENTED_UNVERIFIED,获取 kyc 列表 - owen,kyc,合规/kyc/获取 kyc 列表 - owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/kyc/reject,DOCUMENTED_UNVERIFIED,kyc 审核驳回 - owen,kyc,合规/kyc/kyc 审核驳回 - owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/kyc/update,DOCUMENTED_UNVERIFIED,更新 kyc - owen,kyc,合规/kyc/更新 kyc - owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/log/list,DOCUMENTED_UNVERIFIED,日志-seven,other,合规/后台日志/日志-seven.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/login,DOCUMENTED_UNVERIFIED,后端账号登陆-seven,auth,合规/后台账号管理/后端账号登陆-seven.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/member/insert,DOCUMENTED_UNVERIFIED,新增会员 - seven/double,member,合规/会员列表/新增会员 - seven-double.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/member/retrieve/password,DOCUMENTED_UNVERIFIED,后台会员密码otp重置,auth,合规/后台账号管理/后台会员密码otp重置.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/member/update,DOCUMENTED_UNVERIFIED,更新会员 - seven/double,member,合规/会员列表/更新会员 - seven-double.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/member/update/password,DOCUMENTED_UNVERIFIED,重置会员密码,auth,合规/会员列表/重置会员密码.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/platform/update/state,DOCUMENTED_UNVERIFIED,场馆更新状态,other,合规/场馆管理/场馆更新状态.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/record/api,DOCUMENTED_UNVERIFIED,拉单API - light,report,合规/报表/拉单API - light.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/record/bet,DOCUMENTED_UNVERIFIED,全平台投注记录-wesley/owen,game,合规/游戏记录/全平台投注记录-wesley-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/record/export,DOCUMENTED_UNVERIFIED,游戏记录导出-wesley/owen,game,合规/游戏记录/游戏记录导出-wesley-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/report/pagcor/dictionary,DOCUMENTED_UNVERIFIED,pagcor 数据字典 - owen,report,合规/报表/pagcor 数据字典 - owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/report/pagcor/export,DOCUMENTED_UNVERIFIED,pagcor 导出 - owen,report,合规/报表/pagcor 导出 - owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/report/pagcor/list,DOCUMENTED_UNVERIFIED,pagcor 报表 - owen,report,合规/报表/pagcor 报表 - owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/report/shop/export,DOCUMENTED_UNVERIFIED,门店报表导出 - owen,report,合规/报表/门店报表导出 - owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/report/shop/list,DOCUMENTED_UNVERIFIED,门店报表 - owen,report,合规/报表/门店报表 - owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/report/summary/list,DOCUMENTED_UNVERIFIED,报表-报告摘要,report,合规/报表/报表-报告摘要.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/shop/insert,DOCUMENTED_UNVERIFIED,新增门店,other,合规/门店/新增门店.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/shop/update,DOCUMENTED_UNVERIFIED,修改门店,other,合规/门店/修改门店.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/upload/private,DOCUMENTED_UNVERIFIED,上传-临时访问 - double,permission,合规/上传/上传-临时访问 - double.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/upload/public,DOCUMENTED_UNVERIFIED,上传-公开访问 - double,other,合规/上传/上传-公开访问 - double.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/user/insert,DOCUMENTED_UNVERIFIED,新增账户-seven,other,合规/后台账号管理/新增账户-seven.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/user/update,DOCUMENTED_UNVERIFIED,修改账户信息-seven,other,合规/后台账号管理/修改账户信息-seven.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/user/update/password,DOCUMENTED_UNVERIFIED,后台员工修改密码,auth,合规/后台账号管理/后台员工修改密码.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/whiteList/insert,DOCUMENTED_UNVERIFIED,新增白名单 --yasser,other,合规/系统管理/白名单管理/新增白名单 --yasser.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/cmpl/whiteList/update,DOCUMENTED_UNVERIFIED,更新白名单 --yasser,other,合规/系统管理/白名单管理/更新白名单 --yasser.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/finance/withdraw/risk/list,DOCUMENTED_UNVERIFIED,提现订单,finance,后台/风控管理/存-提审核/提现订单.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/member/oss/upload,DOCUMENTED_UNVERIFIED,上传 kyc 相关图片 - double,kyc,前台/oss/上传 kyc 相关图片 - double.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/game/dicttypetag/list,DOCUMENTED_UNVERIFIED,+获取 <类型标签> 列表-owen,game,游戏集成平台/游戏管理/+获取 -类型标签- 列表-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/game/dictweighttag/list,DOCUMENTED_UNVERIFIED,+获取 <权重标签> 列表-owen,game,游戏集成平台/游戏管理/+获取 -权重标签- 列表-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/game/export,DOCUMENTED_UNVERIFIED,游戏导出,game,游戏集成平台/游戏管理/游戏导出.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/game/update,DOCUMENTED_UNVERIFIED,游戏编辑,game,游戏集成平台/游戏管理/游戏编辑.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/game/update/state,DOCUMENTED_UNVERIFIED,游戏更新状态,game,游戏集成平台/游戏管理/游戏更新状态.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/gameclass/list,DOCUMENTED_UNVERIFIED,+查询场馆列表-owen,game,游戏集成平台/游戏管理/+查询场馆列表-owen.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/group/insert,DOCUMENTED_UNVERIFIED,新增角色,game,游戏集成平台/系统管理/角色管理/新增角色.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/group/update,DOCUMENTED_UNVERIFIED,更新角色,game,游戏集成平台/系统管理/角色管理/更新角色.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/login,DOCUMENTED_UNVERIFIED,后端账号登陆-seven,auth,游戏集成平台/系统管理/用户管理/后端账号登陆-seven.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/login/auth,DOCUMENTED_UNVERIFIED,谷歌验证码校验,auth,游戏集成平台/系统管理/用户管理/谷歌验证码校验.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/merchant/resetkey,DOCUMENTED_UNVERIFIED,商户key生成,game,游戏集成平台/商户管理/商户key生成.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/merchant/update/state,DOCUMENTED_UNVERIFIED,商户更新,game,游戏集成平台/商户管理/商户更新.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/record/bet,DOCUMENTED_UNVERIFIED,注单管理,game,游戏集成平台/商户管理/注单管理.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/record/bet/stat,DOCUMENTED_UNVERIFIED,注单管理合计,game,游戏集成平台/商户管理/注单管理合计.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/report/bi,DOCUMENTED_UNVERIFIED,首页报表,game,游戏集成平台/报表/首页报表.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/user/insert,DOCUMENTED_UNVERIFIED,新增账户-seven,game,游戏集成平台/系统管理/用户管理/新增账户-seven.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/user/update,DOCUMENTED_UNVERIFIED,修改账户信息-seven,game,游戏集成平台/系统管理/用户管理/修改账户信息-seven.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/user/update/password,DOCUMENTED_UNVERIFIED,后台员工修改密码,auth,游戏集成平台/系统管理/用户管理/后台员工修改密码.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/platform/venue/update/state,DOCUMENTED_UNVERIFIED,厂商管理更新,game,游戏集成平台/游戏管理/厂商管理更新.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/sys/config/compliance/update,DOCUMENTED_UNVERIFIED,合规化开关更新,other,后台/运营管理/客户端配置/合规化开关更新.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/sys/config/set,DOCUMENTED_UNVERIFIED,系统配置设置--wesley,other,后台/系统管理/系统配置/系统配置设置--wesley.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
POST,/sys/config/update,DOCUMENTED_UNVERIFIED,系统配置更新--wesley,other,后台/系统管理/系统配置/系统配置更新--wesley.bru,NO,No STALE/REPLACED_BY decision without replacement or non-use evidence
GET,/admin/channel/promotion/effect,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
GET,/admin/channel/promotion/firstDeposit,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
GET,/admin/channel/promotion/register,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
GET,/admin/channel/promotion/satistic,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
GET,/admin/message/reads,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
GET,/admin/promo/flip/card/report,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
GET,/admin/promo/turntable/reward/give/list,MISCLASSIFIED,发放报表,report,活动/后台-活动管理/大转盘/发放报表.bru,YES,Observed from admin UI but inventory surface is unknown
GET,/admin/promo/turntable/reward/goods/list,MISCLASSIFIED,大转盘-奖励商品列表,promo,活动/后台-活动管理/大转盘/大转盘-奖励商品列表.bru,YES,Observed from admin UI but inventory surface is unknown
GET,/admin/promo/turntable/reward/lottery/list,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
GET,/admin/reports/bi/chart,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
GET,/admin/sys/config/compliance/status,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
POST,/admin/dict/venues,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
POST,/admin/finance/deposit/risk/list,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
POST,/admin/finance/tokens/transaction/list,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
POST,/admin/finance/withdraw/risk/audit/list,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
POST,/admin/finance/withdraw/risk/list,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
POST,/admin/member/list,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
POST,/admin/promo/task/list,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
POST,/admin/record/game,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
POST,/admin/user/list,UNDOCUMENTED_ACTIVE,,,,YES,Observed in FAT UI; absent from inventory
